region,piso_ecologico,distrito,cultivo,anio,numero_mes,mes,produccion_ton,temp_promedio,temp_maxima,temp_minima,precipitacion,humedad_relativa,radiacion_solar,velocidad_viento,presion_atmosferica,humedad_suelo,temp_superficie,punto_rocio,humedad_especifica
Piura,sierra,Canchaque,maiz_choclo,2024,12,Diciembre,63.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,bosque_seco,Tambogrande,mango,2024,12,Diciembre,129295.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,bosque_seco,Tambogrande,naranja,2024,12,Diciembre,33.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,sierra,Canchaque,oca,2024,12,Diciembre,0.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,sierra,Canchaque,olluco,2024,12,Diciembre,0.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,valle_chira,Sullana,palta,2024,12,Diciembre,338.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,sierra,Canchaque,papa,2024,12,Diciembre,1482.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,bosque_seco,Tambogrande,papaya,2024,12,Diciembre,208.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,valle_chira,Sullana,paprika,2024,12,Diciembre,1225.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,valle_chira,Sullana,pimiento,2024,12,Diciembre,350.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,valle_chira,Sullana,piquillo,2024,12,Diciembre,3117.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,valle_chira,Sullana,platano,2024,12,Diciembre,24500.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,sierra,Canchaque,tomate,2024,12,Diciembre,115.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,sierra,Canchaque,trigo,2024,12,Diciembre,0.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,sierra,Canchaque,tuna,2024,12,Diciembre,0.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,valle_chira,Sullana,uva,2024,12,Diciembre,90000.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,valle_chira,Sullana,yuca,2024,12,Diciembre,833.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5
Piura,sierra,Canchaque,zanahoria,2024,12,Diciembre,8.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,sierra,Canchaque,zapallo,2024,12,Diciembre,0.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61
Piura,sierra,Canchaque,ajo,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,alfalfa,2025,1,Enero,100.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,valle_chira,Sullana,algodon_rama,2025,1,Enero,0.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,sierra,Canchaque,arandano,2025,1,Enero,370.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,valle_chira,Sullana,arroz_cascara,2025,1,Enero,38500.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,sierra,Canchaque,arveja_grano_seco,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,arveja_verde,2025,1,Enero,111.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,cafe_pergamino,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,camote,2025,1,Enero,212.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,valle_chira,Sullana,cana_para_azucar,2025,1,Enero,83476.39,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,sierra,Canchaque,cebada_grano,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,cebolla,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,frijol_grano_seco,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,haba_grano_seco,2025,1,Enero,13.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,bosque_seco,Tambogrande,limon_sutil,2025,1,Enero,21118.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,valle_chira,Sullana,maiz_amarillo_duro,2025,1,Enero,418.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,sierra,Canchaque,maiz_amilaceo,2025,1,Enero,166.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,maiz_choclo,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,bosque_seco,Tambogrande,mango,2025,1,Enero,165000.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,bosque_seco,Tambogrande,naranja,2025,1,Enero,0.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,sierra,Canchaque,oca,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,olluco,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,valle_chira,Sullana,palta,2025,1,Enero,110.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,sierra,Canchaque,papa,2025,1,Enero,775.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,bosque_seco,Tambogrande,papaya,2025,1,Enero,107.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,valle_chira,Sullana,paprika,2025,1,Enero,0.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,valle_chira,Sullana,pimiento,2025,1,Enero,400.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,valle_chira,Sullana,piquillo,2025,1,Enero,210.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,valle_chira,Sullana,platano,2025,1,Enero,28500.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,sierra,Canchaque,tomate,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,trigo,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,tuna,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,valle_chira,Sullana,uva,2025,1,Enero,7000.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,valle_chira,Sullana,yuca,2025,1,Enero,1574.0,26.81,36.55,20.4,0.28,62.44,18.88,4.23,99.56,0.4,29.5,18.24,13.21
Piura,sierra,Canchaque,zanahoria,2025,1,Enero,27.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,zapallo,2025,1,Enero,0.0,19.17,28.87,12.73,1.32,72.46,14.99,1.27,83.18,0.47,20.97,13.3,11.57
Piura,sierra,Canchaque,ajo,2025,2,Febrero,10.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,alfalfa,2025,2,Febrero,128.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,valle_chira,Sullana,algodon_rama,2025,2,Febrero,0.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,sierra,Canchaque,arandano,2025,2,Febrero,60.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,valle_chira,Sullana,arroz_cascara,2025,2,Febrero,2500.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,sierra,Canchaque,arveja_grano_seco,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,arveja_verde,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,cafe_pergamino,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,camote,2025,2,Febrero,174.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,valle_chira,Sullana,cana_para_azucar,2025,2,Febrero,33308.177,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,sierra,Canchaque,cebada_grano,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,cebolla,2025,2,Febrero,60.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,frijol_grano_seco,2025,2,Febrero,47.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,haba_grano_seco,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,bosque_seco,Tambogrande,limon_sutil,2025,2,Febrero,20195.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,valle_chira,Sullana,maiz_amarillo_duro,2025,2,Febrero,821.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,sierra,Canchaque,maiz_amilaceo,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,maiz_choclo,2025,2,Febrero,60.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,bosque_seco,Tambogrande,mango,2025,2,Febrero,33000.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,bosque_seco,Tambogrande,naranja,2025,2,Febrero,55.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,sierra,Canchaque,oca,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,olluco,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,valle_chira,Sullana,palta,2025,2,Febrero,33.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,sierra,Canchaque,papa,2025,2,Febrero,2062.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,bosque_seco,Tambogrande,papaya,2025,2,Febrero,48.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,valle_chira,Sullana,paprika,2025,2,Febrero,0.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,valle_chira,Sullana,pimiento,2025,2,Febrero,520.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,valle_chira,Sullana,piquillo,2025,2,Febrero,430.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,valle_chira,Sullana,platano,2025,2,Febrero,27500.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,sierra,Canchaque,tomate,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,trigo,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,tuna,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,valle_chira,Sullana,uva,2025,2,Febrero,180.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,valle_chira,Sullana,yuca,2025,2,Febrero,812.0,27.92,37.18,22.27,1.62,63.31,15.91,3.38,99.45,0.41,30.43,19.59,14.42
Piura,sierra,Canchaque,zanahoria,2025,2,Febrero,72.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,zapallo,2025,2,Febrero,0.0,19.28,27.7,13.88,2.48,76.66,13.76,1.2,83.13,0.48,20.96,14.48,12.46
Piura,sierra,Canchaque,ajo,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,alfalfa,2025,3,Marzo,23.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,valle_chira,Sullana,algodon_rama,2025,3,Marzo,622.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,sierra,Canchaque,arandano,2025,3,Marzo,,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,valle_chira,Sullana,arroz_cascara,2025,3,Marzo,0.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,sierra,Canchaque,arveja_grano_seco,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,arveja_verde,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,cafe_pergamino,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,camote,2025,3,Marzo,47.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,valle_chira,Sullana,cana_para_azucar,2025,3,Marzo,0.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,sierra,Canchaque,cebada_grano,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,cebolla,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,frijol_grano_seco,2025,3,Marzo,47.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,haba_grano_seco,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,bosque_seco,Tambogrande,limon_sutil,2025,3,Marzo,22493.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,valle_chira,Sullana,maiz_amarillo_duro,2025,3,Marzo,218.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,sierra,Canchaque,maiz_amilaceo,2025,3,Marzo,98.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,maiz_choclo,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,bosque_seco,Tambogrande,mango,2025,3,Marzo,6000.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,bosque_seco,Tambogrande,naranja,2025,3,Marzo,94.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,sierra,Canchaque,oca,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,olluco,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,valle_chira,Sullana,palta,2025,3,Marzo,310.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,sierra,Canchaque,papa,2025,3,Marzo,1150.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,bosque_seco,Tambogrande,papaya,2025,3,Marzo,29.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,valle_chira,Sullana,paprika,2025,3,Marzo,0.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,valle_chira,Sullana,pimiento,2025,3,Marzo,500.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,valle_chira,Sullana,piquillo,2025,3,Marzo,350.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,valle_chira,Sullana,platano,2025,3,Marzo,28486.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,sierra,Canchaque,tomate,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,trigo,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,tuna,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,valle_chira,Sullana,uva,2025,3,Marzo,153.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,valle_chira,Sullana,yuca,2025,3,Marzo,346.0,28.65,37.72,22.29,1.6,59.92,18.77,3.0,99.47,0.41,30.86,19.22,14.11
Piura,sierra,Canchaque,zanahoria,2025,3,Marzo,125.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,zapallo,2025,3,Marzo,0.0,19.4,28.19,12.88,2.98,74.95,15.38,1.19,83.2,0.49,20.8,14.18,12.24
Piura,sierra,Canchaque,ajo,2025,4,Abril,50.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,alfalfa,2025,4,Abril,227.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,valle_chira,Sullana,algodon_rama,2025,4,Abril,0.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,sierra,Canchaque,arandano,2025,4,Abril,0.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,valle_chira,Sullana,arroz_cascara,2025,4,Abril,700.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,sierra,Canchaque,arveja_grano_seco,2025,4,Abril,3.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,arveja_verde,2025,4,Abril,60.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,cafe_pergamino,2025,4,Abril,175.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,camote,2025,4,Abril,3.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,valle_chira,Sullana,cana_para_azucar,2025,4,Abril,1261.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,sierra,Canchaque,cebada_grano,2025,4,Abril,27.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,cebolla,2025,4,Abril,310.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,frijol_grano_seco,2025,4,Abril,211.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,haba_grano_seco,2025,4,Abril,33.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,bosque_seco,Tambogrande,limon_sutil,2025,4,Abril,23000.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,valle_chira,Sullana,maiz_amarillo_duro,2025,4,Abril,203.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,sierra,Canchaque,maiz_amilaceo,2025,4,Abril,135.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,maiz_choclo,2025,4,Abril,0.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,bosque_seco,Tambogrande,mango,2025,4,Abril,350.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,bosque_seco,Tambogrande,naranja,2025,4,Abril,98.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,sierra,Canchaque,oca,2025,4,Abril,203.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,olluco,2025,4,Abril,88.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,valle_chira,Sullana,palta,2025,4,Abril,1500.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,sierra,Canchaque,papa,2025,4,Abril,313.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,bosque_seco,Tambogrande,papaya,2025,4,Abril,4.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,valle_chira,Sullana,paprika,2025,4,Abril,24.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,valle_chira,Sullana,pimiento,2025,4,Abril,650.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,valle_chira,Sullana,piquillo,2025,4,Abril,150.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,valle_chira,Sullana,platano,2025,4,Abril,25500.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,sierra,Canchaque,tomate,2025,4,Abril,0.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,trigo,2025,4,Abril,0.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,tuna,2025,4,Abril,0.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,valle_chira,Sullana,uva,2025,4,Abril,3500.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,valle_chira,Sullana,yuca,2025,4,Abril,711.0,27.5,37.45,20.74,0.23,59.44,19.53,3.69,99.45,0.42,29.53,18.1,13.11
Piura,sierra,Canchaque,zanahoria,2025,4,Abril,43.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,zapallo,2025,4,Abril,20.0,19.56,28.42,14.24,1.11,75.55,15.29,1.02,83.15,0.5,20.75,14.56,12.51
Piura,sierra,Canchaque,ajo,2025,5,Mayo,0.0,19.94,28.22,14.08,0.28,70.0,14.25,1.81,83.19,0.47,21.31,13.59,11.75
Piura,sierra,Canchaque,alfalfa,2025,5,Mayo,63.0,19.94,28.22,14.08,0.28,70.0,14.25,1.81,83.19,0.47,21.31,13.59,11.75
Piura,valle_chira,Sullana,algodon_rama,2025,5,Mayo,0.0,26.16,35.53,19.71,0.07,61.86,18.13,4.1,99.53,0.41,28.01,17.51,12.6
Piura,sierra,Canchaque,arandano,2025,5,Mayo,2200.0,19.94,28.22,14.08,0.28,70.0,14.25,1.81,83.19,0.47,21.31,13.59,11.75
Piura,valle_chira,Sullana,arroz_cascara,2025,5,Mayo,33375.0,26.16,35.53,19.71,0.07,61.86,18.13,4.1,99.53,0.41,28.01,17.51,12.6
