region,anio,mes_num,mes_nombre,cultivo,produccion_mensual
La Libertad,2023,5,Mayo,oca,450.0
La Libertad,2023,5,Mayo,olluco,965.5
La Libertad,2023,5,Mayo,oregano,0.0
La Libertad,2023,5,Mayo,pallar_grano_seco,0.0
La Libertad,2023,5,Mayo,palma_aceitera,0.0
La Libertad,2023,5,Mayo,palta,84160.43000000001
La Libertad,2023,5,Mayo,papa,77269.1
La Libertad,2023,5,Mayo,papaya,317.0899999999999
La Libertad,2023,5,Mayo,paprika,30.0
La Libertad,2023,5,Mayo,pimiento,3000.0
La Libertad,2023,5,Mayo,pina,1657.7000000000007
La Libertad,2023,5,Mayo,piquillo,0.0
La Libertad,2023,5,Mayo,platano,1018.5800000000004
La Libertad,2023,5,Mayo,quinua,0.0
La Libertad,2023,5,Mayo,tangelo,0.0
La Libertad,2023,5,Mayo,tomate,655.0
La Libertad,2023,5,Mayo,trigo,0.0
La Libertad,2023,5,Mayo,tuna,76.86000000000001
La Libertad,2023,5,Mayo,uva,2206.5
La Libertad,2023,5,Mayo,yuca,1372.0
La Libertad,2023,5,Mayo,zanahoria,1350.0
La Libertad,2023,5,Mayo,zapallo,711.0
La Libertad,2023,6,Junio,aceituna,99.0
La Libertad,2023,6,Junio,aji,849.5999999999999
La Libertad,2023,6,Junio,ajo,308.1
La Libertad,2023,6,Junio,alcachofa,0.0
La Libertad,2023,6,Junio,alfalfa,16810.24900000001
La Libertad,2023,6,Junio,algodon_rama,0.0
La Libertad,2023,6,Junio,arandano,1520.0
La Libertad,2023,6,Junio,arroz_cascara,443.0
La Libertad,2023,6,Junio,arveja_grano_seco,1055.78
La Libertad,2023,6,Junio,arveja_verde,2085.3999999999996
La Libertad,2023,6,Junio,avena_forrajera,4801.9
La Libertad,2023,6,Junio,cacao,3.8290000000000006
La Libertad,2023,6,Junio,cafe_pergamino,1.6580000000000084
La Libertad,2023,6,Junio,camote,1210.3999999999999
La Libertad,2023,6,Junio,cana_para_azucar,380179.23046249966
La Libertad,2023,6,Junio,cebada_forrajera,0.0
La Libertad,2023,6,Junio,cebada_grano,4970.0
La Libertad,2023,6,Junio,cebolla,2253.550000000001
La Libertad,2023,6,Junio,esparrago,13960.599999999991
La Libertad,2023,6,Junio,frijol_grano_seco,1078.6200000000001
La Libertad,2023,6,Junio,granadilla,171.5
La Libertad,2023,6,Junio,haba_grano_seco,319.7
La Libertad,2023,6,Junio,limon_sutil,89.35500000000002
La Libertad,2023,6,Junio,maiz_amarillo_duro,7394.600000000002
La Libertad,2023,6,Junio,maiz_amilaceo,3956.4999999999995
La Libertad,2023,6,Junio,maiz_chala,21123.5
La Libertad,2023,6,Junio,maiz_choclo,4012.3999999999996
La Libertad,2023,6,Junio,mandarina,965.4999999999998
La Libertad,2023,6,Junio,mango,149.8689999999997
La Libertad,2023,6,Junio,manzana,47.377000000000066
La Libertad,2023,6,Junio,melocoton,8.450000000000003
La Libertad,2023,6,Junio,naranja,194.46000000000004
La Libertad,2023,6,Junio,oca,2312.0
La Libertad,2023,6,Junio,olluco,4180.0
La Libertad,2023,6,Junio,oregano,0.0
La Libertad,2023,6,Junio,pallar_grano_seco,0.0
La Libertad,2023,6,Junio,palma_aceitera,0.0
La Libertad,2023,6,Junio,palta,82762.16000000003
La Libertad,2023,6,Junio,papa,156856.00000000003
La Libertad,2023,6,Junio,papaya,113.4190000000001
La Libertad,2023,6,Junio,paprika,18.0
La Libertad,2023,6,Junio,pimiento,1000.0
La Libertad,2023,6,Junio,pina,618.8000000000011
La Libertad,2023,6,Junio,piquillo,1000.0
La Libertad,2023,6,Junio,platano,931.75
La Libertad,2023,6,Junio,quinua,64.5
La Libertad,2023,6,Junio,tangelo,0.0
La Libertad,2023,6,Junio,tomate,1151.0
La Libertad,2023,6,Junio,trigo,2917.5
La Libertad,2023,6,Junio,tuna,88.15999999999997
La Libertad,2023,6,Junio,uva,1723.0999999999985
La Libertad,2023,6,Junio,yuca,1403.9000000000005
La Libertad,2023,6,Junio,zanahoria,1486.9999999999995
La Libertad,2023,6,Junio,zapallo,2848.0
La Libertad,2023,7,Julio,aceituna,223.00000000000003
La Libertad,2023,7,Julio,aji,469.9500000000003
La Libertad,2023,7,Julio,ajo,344.4999999999999
La Libertad,2023,7,Julio,alcachofa,0.0
La Libertad,2023,7,Julio,alfalfa,15651.759999999995
La Libertad,2023,7,Julio,algodon_rama,0.0
La Libertad,2023,7,Julio,arandano,3800.0
La Libertad,2023,7,Julio,arroz_cascara,686.0
La Libertad,2023,7,Julio,arveja_grano_seco,4431.5
La Libertad,2023,7,Julio,arveja_verde,753.5
La Libertad,2023,7,Julio,avena_forrajera,6515.399999999999
La Libertad,2023,7,Julio,cacao,0.0
La Libertad,2023,7,Julio,cafe_pergamino,28.949999999999996
La Libertad,2023,7,Julio,camote,1081.1
La Libertad,2023,7,Julio,cana_para_azucar,509382.15903049987
La Libertad,2023,7,Julio,cebada_forrajera,192.0
La Libertad,2023,7,Julio,cebada_grano,22735.9
La Libertad,2023,7,Julio,cebolla,813.5
La Libertad,2023,7,Julio,esparrago,11241.699999999997
La Libertad,2023,7,Julio,frijol_grano_seco,1175.0
La Libertad,2023,7,Julio,granadilla,91.59000000000003
La Libertad,2023,7,Julio,haba_grano_seco,1379.08
La Libertad,2023,7,Julio,limon_sutil,71.66999999999996
La Libertad,2023,7,Julio,maiz_amarillo_duro,31396.199999999997
La Libertad,2023,7,Julio,maiz_amilaceo,9779.900000000001
La Libertad,2023,7,Julio,maiz_chala,13514.0
La Libertad,2023,7,Julio,maiz_choclo,3405.6000000000004
La Libertad,2023,7,Julio,mandarina,1668.6800000000003
La Libertad,2023,7,Julio,mango,150.6300000000001
La Libertad,2023,7,Julio,manzana,29.840000000000032
La Libertad,2023,7,Julio,melocoton,0.0
La Libertad,2023,7,Julio,naranja,246.83999999999997
La Libertad,2023,7,Julio,oca,2150.5
La Libertad,2023,7,Julio,olluco,2642.5
La Libertad,2023,7,Julio,oregano,0.0
La Libertad,2023,7,Julio,pallar_grano_seco,0.0
La Libertad,2023,7,Julio,palma_aceitera,0.0
La Libertad,2023,7,Julio,palta,26000.0
La Libertad,2023,7,Julio,papa,59648.59999999998
La Libertad,2023,7,Julio,papaya,129.6790000000001
La Libertad,2023,7,Julio,paprika,18.0
La Libertad,2023,7,Julio,pimiento,204.0
La Libertad,2023,7,Julio,pina,1576.2999999999993
La Libertad,2023,7,Julio,piquillo,300.0
La Libertad,2023,7,Julio,platano,966.5799999999999
La Libertad,2023,7,Julio,quinua,461.9000000000001
La Libertad,2023,7,Julio,tangelo,0.0
La Libertad,2023,7,Julio,tomate,1495.0
La Libertad,2023,7,Julio,trigo,23003.05
La Libertad,2023,7,Julio,tuna,76.86000000000001
La Libertad,2023,7,Julio,uva,2350.0
La Libertad,2023,7,Julio,yuca,1904.2000000000007
La Libertad,2023,7,Julio,zanahoria,526.5
La Libertad,2023,7,Julio,zapallo,1787.0
La Libertad,2023,8,Agosto,aceituna,139.5
La Libertad,2023,8,Agosto,aji,343.9000000000001
La Libertad,2023,8,Agosto,ajo,35.0
La Libertad,2023,8,Agosto,alcachofa,1380.0
La Libertad,2023,8,Agosto,alfalfa,17788.790000000008
La Libertad,2023,8,Agosto,algodon_rama,0.0
La Libertad,2023,8,Agosto,arandano,10600.0
La Libertad,2023,8,Agosto,arroz_cascara,239.59999999997672
La Libertad,2023,8,Agosto,arveja_grano_seco,3965.6500000000005
La Libertad,2023,8,Agosto,arveja_verde,436.0
La Libertad,2023,8,Agosto,avena_forrajera,808.5
La Libertad,2023,8,Agosto,cacao,0.0
La Libertad,2023,8,Agosto,cafe_pergamino,23.019999999999996
La Libertad,2023,8,Agosto,camote,989.0
La Libertad,2023,8,Agosto,cana_para_azucar,529610.48
La Libertad,2023,8,Agosto,cebada_forrajera,120.0
La Libertad,2023,8,Agosto,cebada_grano,24759.4
La Libertad,2023,8,Agosto,cebolla,2630.0
La Libertad,2023,8,Agosto,esparrago,13249.050000000003
La Libertad,2023,8,Agosto,frijol_grano_seco,249.82000000000016
La Libertad,2023,8,Agosto,granadilla,38.92999999999995
La Libertad,2023,8,Agosto,haba_grano_seco,2390.3499999999995
La Libertad,2023,8,Agosto,limon_sutil,19.66999999999996
La Libertad,2023,8,Agosto,maiz_amarillo_duro,11325.5
La Libertad,2023,8,Agosto,maiz_amilaceo,6660.550000000001
La Libertad,2023,8,Agosto,maiz_chala,13777.100000000006
La Libertad,2023,8,Agosto,maiz_choclo,1535.0
La Libertad,2023,8,Agosto,mandarina,2241.0999999999995
La Libertad,2023,8,Agosto,mango,90.10000000000036
La Libertad,2023,8,Agosto,manzana,14.019999999999982
La Libertad,2023,8,Agosto,melocoton,0.0
La Libertad,2023,8,Agosto,naranja,200.97800000000007
La Libertad,2023,8,Agosto,oca,522.1999999999998
La Libertad,2023,8,Agosto,olluco,1071.0
La Libertad,2023,8,Agosto,oregano,0.0
La Libertad,2023,8,Agosto,pallar_grano_seco,0.0
La Libertad,2023,8,Agosto,palma_aceitera,0.0
La Libertad,2023,8,Agosto,palta,8060.809999999998
La Libertad,2023,8,Agosto,papa,8330.0
La Libertad,2023,8,Agosto,papaya,192.12699999999995
La Libertad,2023,8,Agosto,paprika,24.0
La Libertad,2023,8,Agosto,pimiento,265.0
La Libertad,2023,8,Agosto,pina,1561.8999999999996
La Libertad,2023,8,Agosto,piquillo,0.0
La Libertad,2023,8,Agosto,platano,862.8400000000001
La Libertad,2023,8,Agosto,quinua,296.04999999999995
La Libertad,2023,8,Agosto,tangelo,0.0
La Libertad,2023,8,Agosto,tomate,1062.5
La Libertad,2023,8,Agosto,trigo,32426.099999999995
La Libertad,2023,8,Agosto,tuna,21.769999999999982
La Libertad,2023,8,Agosto,uva,1428.1699999999983
La Libertad,2023,8,Agosto,yuca,1602.2999999999993
La Libertad,2023,8,Agosto,zanahoria,250.19999999999982
La Libertad,2023,8,Agosto,zapallo,1173.6000000000004
La Libertad,2023,9,Septiembre,aceituna,117.79999999999995
La Libertad,2023,9,Septiembre,aji,1086.0000000000005
La Libertad,2023,9,Septiembre,ajo,35.5
La Libertad,2023,9,Septiembre,alcachofa,4518.5
La Libertad,2023,9,Septiembre,alfalfa,19196.849999999977
La Libertad,2023,9,Septiembre,algodon_rama,0.0
La Libertad,2023,9,Septiembre,arandano,17900.0
La Libertad,2023,9,Septiembre,arroz_cascara,35.0
La Libertad,2023,9,Septiembre,arveja_grano_seco,887.4799999999996
La Libertad,2023,9,Septiembre,arveja_verde,366.5
La Libertad,2023,9,Septiembre,avena_forrajera,453.5
La Libertad,2023,9,Septiembre,cacao,0.0
La Libertad,2023,9,Septiembre,cafe_pergamino,19.799999999999997
La Libertad,2023,9,Septiembre,camote,1483.250000000001
La Libertad,2023,9,Septiembre,cana_para_azucar,468486.68000000017
La Libertad,2023,9,Septiembre,cebada_forrajera,20.0
La Libertad,2023,9,Septiembre,cebada_grano,15185.0
La Libertad,2023,9,Septiembre,cebolla,3039.0
La Libertad,2023,9,Septiembre,esparrago,12823.550000000003
La Libertad,2023,9,Septiembre,frijol_grano_seco,262.8199999999997
La Libertad,2023,9,Septiembre,granadilla,
La Libertad,2023,9,Septiembre,haba_grano_seco,1925.7000000000007
La Libertad,2023,9,Septiembre,limon_sutil,17.250000000000114
La Libertad,2023,9,Septiembre,maiz_amarillo_duro,16406.800000000003
La Libertad,2023,9,Septiembre,maiz_amilaceo,2736.399999999998
La Libertad,2023,9,Septiembre,maiz_chala,16066.0
La Libertad,2023,9,Septiembre,maiz_choclo,380.0
La Libertad,2023,9,Septiembre,mandarina,1556.9000000000015
La Libertad,2023,9,Septiembre,mango,1.319999999999709
La Libertad,2023,9,Septiembre,manzana,14.79999999999984
La Libertad,2023,9,Septiembre,melocoton,0.0
La Libertad,2023,9,Septiembre,naranja,163.37799999999993
La Libertad,2023,9,Septiembre,oca,263.0
La Libertad,2023,9,Septiembre,olluco,693.8999999999996
La Libertad,2023,9,Septiembre,oregano,0.0
La Libertad,2023,9,Septiembre,pallar_grano_seco,0.0
La Libertad,2023,9,Septiembre,palma_aceitera,0.0
La Libertad,2023,9,Septiembre,palta,7969.700000000012
La Libertad,2023,9,Septiembre,papa,17594.5
La Libertad,2023,9,Septiembre,papaya,198.79999999999995
La Libertad,2023,9,Septiembre,paprika,49.5
La Libertad,2023,9,Septiembre,pimiento,500.0
La Libertad,2023,9,Septiembre,pina,464.89999999999964
La Libertad,2023,9,Septiembre,piquillo,0.0
La Libertad,2023,9,Septiembre,platano,1111.5499999999993
La Libertad,2023,9,Septiembre,quinua,285.79999999999995
La Libertad,2023,9,Septiembre,tangelo,0.0
La Libertad,2023,9,Septiembre,tomate,1168.0
La Libertad,2023,9,Septiembre,trigo,10108.5
La Libertad,2023,9,Septiembre,tuna,28.400000000000034
La Libertad,2023,9,Septiembre,uva,3238.25
La Libertad,2023,9,Septiembre,yuca,2295.7999999999993
La Libertad,2023,9,Septiembre,zanahoria,431.0
La Libertad,2023,9,Septiembre,zapallo,2137.5
La Libertad,2023,10,Octubre,aceituna,0.0
La Libertad,2023,10,Octubre,aji,593.0
La Libertad,2023,10,Octubre,ajo,0.0
La Libertad,2023,10,Octubre,alcachofa,7367.200000000001
La Libertad,2023,10,Octubre,alfalfa,20920.449999999983
La Libertad,2023,10,Octubre,algodon_rama,0.0
La Libertad,2023,10,Octubre,arandano,22000.0
La Libertad,2023,10,Octubre,arroz_cascara,15.0
La Libertad,2023,10,Octubre,arveja_grano_seco,59.79999999999927
La Libertad,2023,10,Octubre,arveja_verde,46.0
La Libertad,2023,10,Octubre,avena_forrajera,405.10000000000036
La Libertad,2023,10,Octubre,cacao,0.0
La Libertad,2023,10,Octubre,cafe_pergamino,27.400000000000006
La Libertad,2023,10,Octubre,camote,881.75
La Libertad,2023,10,Octubre,cana_para_azucar,529235.4229976004
La Libertad,2023,10,Octubre,cebada_forrajera,0.0
La Libertad,2023,10,Octubre,cebada_grano,21.39999999999418
La Libertad,2023,10,Octubre,cebolla,1465.0
La Libertad,2023,10,Octubre,esparrago,7972.100000000006
La Libertad,2023,10,Octubre,frijol_grano_seco,167.5
La Libertad,2023,10,Octubre,granadilla,127.39999999999998
La Libertad,2023,10,Octubre,haba_grano_seco,143.10000000000036
La Libertad,2023,10,Octubre,limon_sutil,8.759999999999991
La Libertad,2023,10,Octubre,maiz_amarillo_duro,5102.0
La Libertad,2023,10,Octubre,maiz_amilaceo,167.0
La Libertad,2023,10,Octubre,maiz_chala,11602.0
La Libertad,2023,10,Octubre,maiz_choclo,0.0
La Libertad,2023,10,Octubre,mandarina,1181.9500000000007
La Libertad,2023,10,Octubre,mango,0.5500000000001819
La Libertad,2023,10,Octubre,manzana,5.2999999999999545
La Libertad,2023,10,Octubre,melocoton,0.0
La Libertad,2023,10,Octubre,naranja,134.36899999999991
La Libertad,2023,10,Octubre,oca,0.0
La Libertad,2023,10,Octubre,olluco,36.0
La Libertad,2023,10,Octubre,oregano,0.0
La Libertad,2023,10,Octubre,pallar_grano_seco,78.0
La Libertad,2023,10,Octubre,palma_aceitera,0.0
La Libertad,2023,10,Octubre,palta,6141.929999999993
La Libertad,2023,10,Octubre,papa,16151.0
La Libertad,2023,10,Octubre,papaya,180.51999999999998
La Libertad,2023,10,Octubre,paprika,0.0
La Libertad,2023,10,Octubre,pimiento,2500.0
La Libertad,2023,10,Octubre,pina,1298.5999999999985
La Libertad,2023,10,Octubre,piquillo,0.0
La Libertad,2023,10,Octubre,platano,967.8790000000008
La Libertad,2023,10,Octubre,quinua,0.0
La Libertad,2023,10,Octubre,tangelo,0.0
La Libertad,2023,10,Octubre,tomate,533.0
La Libertad,2023,10,Octubre,trigo,22.60000000000582
La Libertad,2023,10,Octubre,tuna,0.0
La Libertad,2023,10,Octubre,uva,6850.0
La Libertad,2023,10,Octubre,yuca,1993.7000000000007
La Libertad,2023,10,Octubre,zanahoria,320.0
La Libertad,2023,10,Octubre,zapallo,888.5
La Libertad,2023,11,Noviembre,aceituna,0.0
La Libertad,2023,11,Noviembre,aji,524.6000000000004
La Libertad,2023,11,Noviembre,ajo,0.0
La Libertad,2023,11,Noviembre,alcachofa,13203.0
La Libertad,2023,11,Noviembre,alfalfa,20543.579999999987
La Libertad,2023,11,Noviembre,algodon_rama,0.0
La Libertad,2023,11,Noviembre,arandano,22000.0
La Libertad,2023,11,Noviembre,arroz_cascara,700.0
La Libertad,2023,11,Noviembre,arveja_grano_seco,0.0
La Libertad,2023,11,Noviembre,arveja_verde,75.89999999999964
La Libertad,2023,11,Noviembre,avena_forrajera,401.10000000000036
La Libertad,2023,11,Noviembre,cacao,0.0
La Libertad,2023,11,Noviembre,cafe_pergamino,0.0
La Libertad,2023,11,Noviembre,camote,269.0
La Libertad,2023,11,Noviembre,cana_para_azucar,443278.4017266901
La Libertad,2023,11,Noviembre,cebada_forrajera,0.0
La Libertad,2023,11,Noviembre,cebada_grano,0.0
La Libertad,2023,11,Noviembre,cebolla,2864.0
La Libertad,2023,11,Noviembre,esparrago,11773.699999999997
La Libertad,2023,11,Noviembre,frijol_grano_seco,94.55000000000018
La Libertad,2023,11,Noviembre,granadilla,113.25
La Libertad,2023,11,Noviembre,haba_grano_seco,25.0
La Libertad,2023,11,Noviembre,limon_sutil,10.42999999999995
La Libertad,2023,11,Noviembre,maiz_amarillo_duro,11555.850000000006
La Libertad,2023,11,Noviembre,maiz_amilaceo,0.0
La Libertad,2023,11,Noviembre,maiz_chala,15833.0
La Libertad,2023,11,Noviembre,maiz_choclo,0.0
La Libertad,2023,11,Noviembre,mandarina,0.0
La Libertad,2023,11,Noviembre,mango,7.460000000000036
La Libertad,2023,11,Noviembre,manzana,4.7999999999999545
La Libertad,2023,11,Noviembre,melocoton,0.0
La Libertad,2023,11,Noviembre,naranja,119.21000000000004
La Libertad,2023,11,Noviembre,oca,0.0
La Libertad,2023,11,Noviembre,olluco,190.0
La Libertad,2023,11,Noviembre,oregano,0.0
La Libertad,2023,11,Noviembre,pallar_grano_seco,30.0
La Libertad,2023,11,Noviembre,palma_aceitera,0.0
La Libertad,2023,11,Noviembre,palta,5571.159999999974
La Libertad,2023,11,Noviembre,papa,32121.300000000047
La Libertad,2023,11,Noviembre,papaya,48.25
La Libertad,2023,11,Noviembre,paprika,152.5
La Libertad,2023,11,Noviembre,pimiento,5700.0
La Libertad,2023,11,Noviembre,pina,1543.7999999999993
La Libertad,2023,11,Noviembre,piquillo,0.0
La Libertad,2023,11,Noviembre,platano,992.2299999999996
La Libertad,2023,11,Noviembre,quinua,0.0
La Libertad,2023,11,Noviembre,tangelo,0.0
La Libertad,2023,11,Noviembre,tomate,321.0
La Libertad,2023,11,Noviembre,trigo,0.0
La Libertad,2023,11,Noviembre,tuna,0.0
La Libertad,2023,11,Noviembre,uva,11872.919999999998
La Libertad,2023,11,Noviembre,yuca,2136.2999999999993
La Libertad,2023,11,Noviembre,zanahoria,100.0
La Libertad,2023,11,Noviembre,zapallo,959.5
La Libertad,2023,12,Diciembre,aceituna,0.0
La Libertad,2023,12,Diciembre,aji,1450.5999999999995
La Libertad,2023,12,Diciembre,ajo,0.0
La Libertad,2023,12,Diciembre,alcachofa,5966.5
La Libertad,2023,12,Diciembre,alfalfa,23925.570000000094
La Libertad,2023,12,Diciembre,algodon_rama,0.0
La Libertad,2023,12,Diciembre,arandano,21570.440000000002
La Libertad,2023,12,Diciembre,arroz_cascara,0.0
La Libertad,2023,12,Diciembre,arveja_grano_seco,203.5
La Libertad,2023,12,Diciembre,arveja_verde,17.5
La Libertad,2023,12,Diciembre,avena_forrajera,405.5
La Libertad,2023,12,Diciembre,cacao,0.0
La Libertad,2023,12,Diciembre,cafe_pergamino,21.349999999999966
La Libertad,2023,12,Diciembre,camote,671.5999999999985
La Libertad,2023,12,Diciembre,cana_para_azucar,460390.9392055003
La Libertad,2023,12,Diciembre,cebada_forrajera,0.0
La Libertad,2023,12,Diciembre,cebada_grano,3855.5
La Libertad,2023,12,Diciembre,cebolla,1505.0
La Libertad,2023,12,Diciembre,esparrago,22371.550000000017
La Libertad,2023,12,Diciembre,frijol_grano_seco,170.9999999999991
La Libertad,2023,12,Diciembre,granadilla,89.17000000000007
La Libertad,2023,12,Diciembre,haba_grano_seco,32.0
La Libertad,2023,12,Diciembre,limon_sutil,
La Libertad,2023,12,Diciembre,maiz_amarillo_duro,
La Libertad,2023,12,Diciembre,maiz_amilaceo,319.0
La Libertad,2023,12,Diciembre,maiz_chala,20869.0
La Libertad,2023,12,Diciembre,maiz_choclo,0.0
La Libertad,2023,12,Diciembre,mandarina,
La Libertad,2023,12,Diciembre,mango,9.279999999998836
La Libertad,2023,12,Diciembre,manzana,3.8180000000000973
La Libertad,2023,12,Diciembre,melocoton,
La Libertad,2023,12,Diciembre,naranja,110.39899999999989
La Libertad,2023,12,Diciembre,oca,42.0
La Libertad,2023,12,Diciembre,olluco,91.60000000000036
La Libertad,2023,12,Diciembre,oregano,0.0
La Libertad,2023,12,Diciembre,pallar_grano_seco,4.0
La Libertad,2023,12,Diciembre,palma_aceitera,0.0
La Libertad,2023,12,Diciembre,palta,2568.210000000021
La Libertad,2023,12,Diciembre,papa,39841.09999999998
La Libertad,2023,12,Diciembre,papaya,64.24800000000027
La Libertad,2023,12,Diciembre,paprika,14.5
La Libertad,2023,12,Diciembre,pimiento,
La Libertad,2023,12,Diciembre,pina,1455.1000000000022
La Libertad,2023,12,Diciembre,piquillo,8200.0
La Libertad,2023,12,Diciembre,platano,1039.3799999999992
La Libertad,2023,12,Diciembre,quinua,4.999999999999773
La Libertad,2023,12,Diciembre,tangelo,0.0
La Libertad,2023,12,Diciembre,tomate,1747.0
La Libertad,2023,12,Diciembre,trigo,148.0
La Libertad,2023,12,Diciembre,tuna,5.489999999999952
La Libertad,2023,12,Diciembre,uva,2780.501000000004
La Libertad,2023,12,Diciembre,yuca,2386.5
La Libertad,2023,12,Diciembre,zanahoria,310.0
La Libertad,2023,12,Diciembre,zapallo,2346.0
La Libertad,2024,1,Enero,aceituna,0.0
La Libertad,2024,1,Enero,aji,133.85
La Libertad,2024,1,Enero,ajo,0.0
La Libertad,2024,1,Enero,alcachofa,0.0
La Libertad,2024,1,Enero,alfalfa,14194.840000000007
La Libertad,2024,1,Enero,algodon_rama,0.0
La Libertad,2024,1,Enero,arandano,17200.0
La Libertad,2024,1,Enero,arroz_cascara,795.0
La Libertad,2024,1,Enero,arveja_grano_seco,0.0
La Libertad,2024,1,Enero,arveja_verde,26.4
La Libertad,2024,1,Enero,avena_forrajera,405.70000000000005
La Libertad,2024,1,Enero,cacao,0.0
La Libertad,2024,1,Enero,cafe_pergamino,0.0
La Libertad,2024,1,Enero,camote,95.2
La Libertad,2024,1,Enero,cana_para_azucar,334826.8852224
La Libertad,2024,1,Enero,cebada_forrajera,0.0
La Libertad,2024,1,Enero,cebada_grano,0.0
La Libertad,2024,1,Enero,cebolla,2313.5
La Libertad,2024,1,Enero,esparrago,11288.899999999998
La Libertad,2024,1,Enero,frijol_grano_seco,28.3
La Libertad,2024,1,Enero,granadilla,4.1
La Libertad,2024,1,Enero,haba_grano_seco,0.0
La Libertad,2024,1,Enero,limon_sutil,29.849000000000004
La Libertad,2024,1,Enero,maiz_amarillo_duro,2675.7
La Libertad,2024,1,Enero,maiz_amilaceo,0.0
La Libertad,2024,1,Enero,maiz_chala,17125.5
La Libertad,2024,1,Enero,maiz_choclo,135.0
La Libertad,2024,1,Enero,mandarina,0.0
La Libertad,2024,1,Enero,mango,1224.84
La Libertad,2024,1,Enero,manzana,68.14
La Libertad,2024,1,Enero,melocoton,12.4
La Libertad,2024,1,Enero,naranja,0.0
La Libertad,2024,1,Enero,oca,0.0
La Libertad,2024,1,Enero,olluco,194.5
La Libertad,2024,1,Enero,oregano,0.0
La Libertad,2024,1,Enero,pallar_grano_seco,0.0
La Libertad,2024,1,Enero,palma_aceitera,0.0
La Libertad,2024,1,Enero,palta,390.27
La Libertad,2024,1,Enero,papa,18448.699999999997
La Libertad,2024,1,Enero,papaya,805.86
La Libertad,2024,1,Enero,paprika,0.0
La Libertad,2024,1,Enero,pimiento,776.0
La Libertad,2024,1,Enero,pina,2716.4999999999995
La Libertad,2024,1,Enero,piquillo,0.0
La Libertad,2024,1,Enero,platano,668.47
La Libertad,2024,1,Enero,quinua,0.0
La Libertad,2024,1,Enero,tangelo,0.0
La Libertad,2024,1,Enero,tomate,581.0
La Libertad,2024,1,Enero,trigo,0.0
La Libertad,2024,1,Enero,tuna,19.619999999999997
La Libertad,2024,1,Enero,uva,8500.75
La Libertad,2024,1,Enero,yuca,1560.7
La Libertad,2024,1,Enero,zanahoria,180.0
La Libertad,2024,1,Enero,zapallo,1075.0
La Libertad,2024,2,Febrero,aceituna,0.0
La Libertad,2024,2,Febrero,aji,210.00000000000003
La Libertad,2024,2,Febrero,ajo,0.0
La Libertad,2024,2,Febrero,alcachofa,0.0
La Libertad,2024,2,Febrero,alfalfa,18012.309000000012
La Libertad,2024,2,Febrero,algodon_rama,0.0
La Libertad,2024,2,Febrero,arandano,7800.0
La Libertad,2024,2,Febrero,arroz_cascara,2331.0
La Libertad,2024,2,Febrero,arveja_grano_seco,0.0
La Libertad,2024,2,Febrero,arveja_verde,195.0
La Libertad,2024,2,Febrero,avena_forrajera,408.20000000000005
La Libertad,2024,2,Febrero,cacao,1.03
La Libertad,2024,2,Febrero,cafe_pergamino,0.0
La Libertad,2024,2,Febrero,camote,118.48
La Libertad,2024,2,Febrero,cana_para_azucar,398168.51533090003
La Libertad,2024,2,Febrero,cebada_forrajera,0.0
La Libertad,2024,2,Febrero,cebada_grano,0.0
La Libertad,2024,2,Febrero,cebolla,2486.0
La Libertad,2024,2,Febrero,esparrago,14414.079999999998
La Libertad,2024,2,Febrero,frijol_grano_seco,2.3000000000000007
La Libertad,2024,2,Febrero,granadilla,26.47
La Libertad,2024,2,Febrero,haba_grano_seco,0.0
La Libertad,2024,2,Febrero,limon_sutil,151.70000000000005
La Libertad,2024,2,Febrero,maiz_amarillo_duro,1751.0
La Libertad,2024,2,Febrero,maiz_amilaceo,0.0
La Libertad,2024,2,Febrero,maiz_chala,20329.0
La Libertad,2024,2,Febrero,maiz_choclo,11.0
La Libertad,2024,2,Febrero,mandarina,8.5
La Libertad,2024,2,Febrero,mango,1463.0399999999997
La Libertad,2024,2,Febrero,manzana,107.05999999999999
La Libertad,2024,2,Febrero,melocoton,18.340000000000003
La Libertad,2024,2,Febrero,naranja,1.55
La Libertad,2024,2,Febrero,oca,0.0
La Libertad,2024,2,Febrero,olluco,96.0
La Libertad,2024,2,Febrero,oregano,0.0
La Libertad,2024,2,Febrero,pallar_grano_seco,0.0
La Libertad,2024,2,Febrero,palma_aceitera,0.0
La Libertad,2024,2,Febrero,palta,800.0
La Libertad,2024,2,Febrero,papa,35701.6
La Libertad,2024,2,Febrero,papaya,200.69899999999996
La Libertad,2024,2,Febrero,paprika,0.0
La Libertad,2024,2,Febrero,pimiento,2500.0
La Libertad,2024,2,Febrero,pina,370.4499999999998
La Libertad,2024,2,Febrero,piquillo,0.0
La Libertad,2024,2,Febrero,platano,968.4780000000001
La Libertad,2024,2,Febrero,quinua,0.0
La Libertad,2024,2,Febrero,tangelo,0.0
La Libertad,2024,2,Febrero,tomate,1170.0
La Libertad,2024,2,Febrero,trigo,0.0
La Libertad,2024,2,Febrero,tuna,27.948999999999998
La Libertad,2024,2,Febrero,uva,7100.0
La Libertad,2024,2,Febrero,yuca,1453.4999999999998
La Libertad,2024,2,Febrero,zanahoria,57.0
La Libertad,2024,2,Febrero,zapallo,1047.5
La Libertad,2024,3,Marzo,aceituna,0.0
La Libertad,2024,3,Marzo,aji,503.80000000000007
La Libertad,2024,3,Marzo,ajo,217.4
