region,piso_asignado,distrito,cultivo,anio,mes_num,mes_nombre,produccion_mensual,t2m,t2m_max,t2m_min,prectotcorr,rh2m,allsky_sfc_sw_dwn,ws2m,ps,gwetroot,ts,t2mdew,qv2m
Piura,valle_chira,Sullana,cana_para_azucar,2025,8,Agosto,88254.99300000002,23.8,35.09,17.16,0.01,62.96,19.71,4.59,99.67,0.42,25.95,15.48,11.05
Piura,bosque_seco,Tambogrande,mango,2025,8,Agosto,2000.0,23.8,35.09,17.16,0.01,62.96,19.71,4.59,99.67,0.42,25.95,15.48,11.05
Piura,valle_chira,Sullana,arroz_cascara,2025,9,Septiembre,1097.0,24.07,34.21,17.12,0.01,60.97,22.92,4.7,99.65,0.42,26.61,15.26,10.89
Piura,valle_chira,Sullana,cana_para_azucar,2025,9,Septiembre,95132.72499999998,24.07,34.21,17.12,0.01,60.97,22.92,4.7,99.65,0.42,26.61,15.26,10.89
Piura,bosque_seco,Tambogrande,mango,2025,9,Septiembre,5891.0,24.07,34.21,17.12,0.01,60.97,22.92,4.7,99.65,0.42,26.61,15.26,10.89
Piura,valle_chira,Sullana,arroz_cascara,2025,10,Octubre,0.0,24.63,34.74,17.75,0.04,60.35,21.83,4.6,99.59,0.41,27.35,15.73,11.24
Piura,valle_chira,Sullana,cana_para_azucar,2025,10,Octubre,106646.0,24.63,34.74,17.75,0.04,60.35,21.83,4.6,99.59,0.41,27.35,15.73,11.24
Piura,bosque_seco,Tambogrande,mango,2025,10,Octubre,15261.0,24.63,34.74,17.75,0.04,60.35,21.83,4.6,99.59,0.41,27.35,15.73,11.24
Piura,valle_chira,Sullana,arroz_cascara,2025,11,Noviembre,53443.0,25.01,34.54,18.44,0.32,61.24,21.33,4.54,99.54,0.41,27.82,16.3,11.66
Piura,valle_chira,Sullana,cana_para_azucar,2025,11,Noviembre,108349.05599999998,25.01,34.54,18.44,0.32,61.24,21.33,4.54,99.54,0.41,27.82,16.3,11.66
Piura,bosque_seco,Tambogrande,mango,2025,11,Noviembre,35123.0,25.01,34.54,18.44,0.32,61.24,21.33,4.54,99.54,0.41,27.82,16.3,11.66
Piura,valle_chira,Sullana,arroz_cascara,2025,12,Diciembre,76933.0,25.21,35.15,17.3,0.02,60.21,21.33,4.31,99.56,0.41,28.21,15.88,11.39
Piura,valle_chira,Sullana,cana_para_azucar,2025,12,Diciembre,120987.0,25.21,35.15,17.3,0.02,60.21,21.33,4.31,99.56,0.41,28.21,15.88,11.39
Piura,bosque_seco,Tambogrande,mango,2025,12,Diciembre,100279.0,25.21,35.15,17.3,0.02,60.21,21.33,4.31,99.56,0.41,28.21,15.88,11.39
Puno,altiplano_lacustre,Ilave,alfalfa,2020,1,Enero,24000.0,10.41,17.81,2.56,2.49,71.49,22.89,3.55,63.8,0.48,14.97,4.98,8.63
Puno,puna_alta,Ayaviri,avena_forrajera,2020,1,Enero,0.0,8.17,20.52,-1.18,2.17,67.85,19.51,2.0,61.06,0.49,10.74,1.43,7.02
Puno,altiplano_lacustre,Ilave,alfalfa,2020,2,Febrero,117316.0,10.18,16.35,3.57,7.21,77.49,20.01,3.71,63.82,0.54,14.61,6.17,9.31
Puno,puna_alta,Ayaviri,avena_forrajera,2020,2,Febrero,0.0,7.4,18.08,0.5,7.55,76.83,16.36,1.81,61.08,0.55,9.43,2.96,7.77
Puno,altiplano_lacustre,Ilave,alfalfa,2020,3,Marzo,336520.0,9.9,16.39,4.79,3.03,75.28,20.52,3.75,63.86,0.58,14.4,5.43,8.84
Puno,puna_alta,Ayaviri,avena_forrajera,2020,3,Marzo,28850.0,7.72,18.86,-0.64,3.75,74.55,18.82,1.68,61.1,0.63,9.7,2.64,7.6
Puno,altiplano_lacustre,Ilave,alfalfa,2020,4,Abril,490976.0,9.7,17.19,4.17,0.56,64.69,22.02,2.7,63.93,0.55,13.62,2.41,7.33
Puno,puna_alta,Ayaviri,avena_forrajera,2020,4,Abril,1247013.0,6.74,17.9,-5.17,0.48,69.5,19.93,1.49,61.19,0.59,8.48,0.21,6.45
Puno,altiplano_lacustre,Ilave,alfalfa,2020,5,Mayo,334881.0,8.76,16.26,2.83,0.06,54.16,20.75,2.49,63.96,0.5,11.24,-1.15,5.79
Puno,puna_alta,Ayaviri,avena_forrajera,2020,5,Mayo,883506.0,4.88,16.4,-5.7,0.01,59.83,19.77,1.66,61.22,0.54,5.74,-3.84,4.88
Puno,altiplano_lacustre,Ilave,alfalfa,2020,6,Junio,323232.0,8.08,15.18,1.62,0.08,58.92,19.82,2.47,63.88,0.46,10.32,-0.7,6.05
Puno,puna_alta,Ayaviri,avena_forrajera,2020,6,Junio,17344.0,4.28,15.7,-6.41,0.07,61.36,19.21,1.64,61.14,0.5,4.83,-4.07,4.83
Puno,altiplano_lacustre,Ilave,alfalfa,2020,7,Julio,0.0,7.72,14.78,0.69,0.18,54.18,20.86,2.45,63.84,0.44,9.66,-2.6,5.34
Puno,puna_alta,Ayaviri,avena_forrajera,2020,7,Julio,0.0,4.24,16.5,-6.96,0.26,51.33,20.85,1.57,61.1,0.47,4.99,-6.82,3.87
Puno,altiplano_lacustre,Ilave,alfalfa,2020,8,Agosto,0.0,8.7,16.52,1.49,0.17,58.54,22.51,3.31,63.81,0.41,11.85,-0.01,6.21
Puno,puna_alta,Ayaviri,avena_forrajera,2020,8,Agosto,0.0,5.49,17.63,-6.21,0.02,59.45,23.01,2.52,61.07,0.43,7.07,-3.65,4.87
Puno,altiplano_lacustre,Ilave,alfalfa,2020,9,Septiembre,0.0,8.66,17.59,2.65,0.37,67.13,22.1,3.36,63.87,0.39,13.3,2.09,7.12
Puno,puna_alta,Ayaviri,avena_forrajera,2020,9,Septiembre,0.0,6.74,19.51,-4.82,0.19,59.58,19.66,1.91,61.1,0.4,9.75,-2.33,5.37
Puno,altiplano_lacustre,Ilave,alfalfa,2020,10,Octubre,0.0,9.55,17.8,2.98,0.93,66.98,22.98,3.98,63.86,0.38,14.51,2.92,7.54
Puno,puna_alta,Ayaviri,avena_forrajera,2020,10,Octubre,0.0,7.84,21.34,-5.81,0.51,56.74,21.82,2.26,61.08,0.39,11.38,-2.11,5.52
Puno,altiplano_lacustre,Ilave,alfalfa,2020,11,Noviembre,5513.0,10.83,19.01,4.9,0.9,59.7,28.47,3.68,63.81,0.37,16.13,1.9,7.2
Puno,puna_alta,Ayaviri,avena_forrajera,2020,11,Noviembre,0.0,9.61,21.73,-3.53,0.44,45.53,25.22,2.36,61.04,0.37,13.54,-4.69,4.72
Puno,altiplano_lacustre,Ilave,alfalfa,2020,12,Diciembre,,10.26,18.15,4.34,4.27,72.43,23.29,4.2,63.73,0.4,15.03,5.0,8.64
Puno,puna_alta,Ayaviri,avena_forrajera,2020,12,Diciembre,,8.67,21.34,-0.55,3.08,63.25,18.08,2.16,60.96,0.38,11.9,0.67,6.65
Puno,altiplano_lacustre,Ilave,alfalfa,2021,1,Enero,26978.0,9.47,17.96,2.07,4.55,74.48,23.0,3.6,63.67,0.51,13.86,4.69,8.48
Puno,puna_alta,Ayaviri,avena_forrajera,2021,1,Enero,0.0,7.47,19.79,-2.77,4.34,70.89,18.47,1.83,60.92,0.48,9.89,1.41,7.03
Puno,altiplano_lacustre,Ilave,alfalfa,2021,2,Febrero,120198.0,9.28,16.52,3.55,2.93,75.02,22.64,4.08,63.75,0.52,13.88,4.73,8.45
Puno,puna_alta,Ayaviri,avena_forrajera,2021,2,Febrero,0.0,7.33,18.49,-3.01,4.51,70.42,18.65,2.08,60.99,0.53,9.54,1.31,6.95
Puno,altiplano_lacustre,Ilave,alfalfa,2021,3,Marzo,358428.0,8.94,15.3,2.41,2.84,77.0,20.74,3.89,63.75,0.53,13.29,4.82,8.48
Puno,puna_alta,Ayaviri,avena_forrajera,2021,3,Marzo,8232.0,6.95,17.21,-0.57,2.26,74.59,17.98,1.63,60.98,0.54,9.04,1.87,7.2
Puno,altiplano_lacustre,Ilave,alfalfa,2021,4,Abril,519893.0,9.37,16.59,2.47,1.26,66.21,21.57,2.91,63.79,0.53,12.79,2.46,7.42
Puno,puna_alta,Ayaviri,avena_forrajera,2021,4,Abril,1196444.0,6.33,17.92,-4.6,1.35,67.58,19.96,1.65,61.05,0.54,7.76,-0.61,6.13
Puno,altiplano_lacustre,Ilave,alfalfa,2021,5,Mayo,,8.94,15.66,3.05,0.22,63.15,19.45,2.29,63.89,0.48,12.03,1.4,6.83
Puno,puna_alta,Ayaviri,avena_forrajera,2021,5,Mayo,,5.14,16.37,-5.54,0.22,64.28,19.21,1.54,61.15,0.49,6.32,-2.61,5.26
Puno,altiplano_lacustre,Ilave,alfalfa,2021,6,Junio,,7.91,15.81,2.04,0.6,56.78,19.65,2.24,63.85,0.46,10.27,-1.36,5.7
Puno,puna_alta,Ayaviri,avena_forrajera,2021,6,Junio,,4.2,16.01,-5.6,0.92,62.23,19.24,1.69,61.11,0.48,5.08,-3.82,4.78
Puno,altiplano_lacustre,Ilave,alfalfa,2021,7,Julio,0.0,8.01,14.5,1.8,0.03,57.2,20.16,2.43,63.9,0.44,10.35,-1.08,5.79
Puno,puna_alta,Ayaviri,avena_forrajera,2021,7,Julio,0.0,4.23,15.59,-4.92,0.03,57.16,20.88,1.84,61.16,0.45,5.23,-5.24,4.32
Puno,altiplano_lacustre,Ilave,alfalfa,2021,8,Agosto,0.0,8.28,16.84,2.27,0.18,58.56,22.37,2.93,63.88,0.41,11.66,-0.66,5.94
Puno,puna_alta,Ayaviri,avena_forrajera,2021,8,Agosto,0.0,5.46,17.28,-5.33,0.15,56.27,21.74,2.05,61.12,0.42,7.43,-4.54,4.55
Puno,altiplano_lacustre,Ilave,alfalfa,2021,9,Septiembre,16.5,9.43,16.91,3.86,0.89,68.47,24.06,3.72,63.91,0.39,13.8,3.22,7.63
Puno,puna_alta,Ayaviri,avena_forrajera,2021,9,Septiembre,0.0,7.4,18.97,-1.79,1.07,63.32,20.92,1.99,61.14,0.4,10.19,-0.61,6.01
Puno,altiplano_lacustre,Ilave,alfalfa,2021,10,Octubre,0.0,10.57,19.14,3.57,2.91,63.0,27.42,3.33,63.83,0.43,15.52,2.67,7.5
Puno,puna_alta,Ayaviri,avena_forrajera,2021,10,Octubre,0.0,7.91,20.11,-2.72,3.68,57.5,22.52,1.85,61.08,0.46,10.78,-1.74,5.68
Puno,altiplano_lacustre,Ilave,alfalfa,2021,11,Noviembre,5506.0,10.49,16.81,3.87,2.44,67.65,25.45,3.17,63.71,0.44,15.47,4.23,8.23
Puno,puna_alta,Ayaviri,avena_forrajera,2021,11,Noviembre,0.0,8.48,19.61,-1.58,2.26,60.49,19.68,1.88,60.96,0.46,11.44,-0.1,6.35
Puno,altiplano_lacustre,Ilave,alfalfa,2021,12,Diciembre,242240.19999999995,10.04,17.18,3.21,4.98,70.34,21.3,3.34,63.71,0.5,15.12,4.34,8.29
Puno,puna_alta,Ayaviri,avena_forrajera,2021,12,Diciembre,0.0,7.68,19.17,-1.35,3.43,69.1,17.77,2.12,60.97,0.5,10.02,1.34,6.96
Puno,altiplano_lacustre,Ilave,alfalfa,2022,1,Enero,38386.0,9.71,18.42,3.31,3.21,73.62,22.17,3.89,63.72,0.51,14.47,4.76,8.49
Puno,puna_alta,Ayaviri,avena_forrajera,2022,1,Enero,0.0,7.61,19.14,-1.28,3.11,70.12,18.49,1.91,60.96,0.51,10.29,1.47,7.01
Puno,altiplano_lacustre,Ilave,alfalfa,2022,2,Febrero,148693.0,9.37,16.7,3.73,4.24,76.05,22.66,3.91,63.73,0.55,13.97,5.02,8.62
Puno,puna_alta,Ayaviri,avena_forrajera,2022,2,Febrero,0.0,7.29,18.65,-2.02,4.83,72.44,18.59,1.82,60.97,0.55,9.49,1.72,7.15
Puno,altiplano_lacustre,Ilave,alfalfa,2022,3,Marzo,,9.29,15.92,2.26,2.91,76.82,21.86,3.79,63.75,0.55,13.56,5.11,8.66
Puno,puna_alta,Ayaviri,avena_forrajera,2022,3,Marzo,,7.32,17.75,-1.67,3.0,75.1,18.94,1.7,60.99,0.57,9.27,2.38,7.47
Puno,altiplano_lacustre,Ilave,alfalfa,2022,4,Abril,,9.97,17.45,3.64,1.5,65.08,22.72,2.77,63.81,0.55,13.66,2.57,7.51
Puno,puna_alta,Ayaviri,avena_forrajera,2022,4,Abril,,6.47,18.12,-6.2,1.39,63.57,21.58,1.51,61.07,0.57,7.87,-1.58,5.78
Puno,altiplano_lacustre,Ilave,alfalfa,2022,5,Mayo,402447.3999999999,8.81,16.31,1.55,0.21,56.42,21.87,2.48,63.84,0.5,11.63,-0.67,6.02
Puno,puna_alta,Ayaviri,avena_forrajera,2022,5,Mayo,997292.9999999998,5.24,17.28,-5.68,0.28,60.4,20.69,1.77,61.1,0.51,6.35,-3.52,4.94
Puno,altiplano_lacustre,Ilave,alfalfa,2022,6,Junio,133781.5,7.17,14.78,0.48,0.09,57.54,19.92,2.71,63.8,0.46,9.23,-2.03,5.51
Puno,puna_alta,Ayaviri,avena_forrajera,2022,6,Junio,532891.6000000001,3.34,15.81,-7.02,0.04,57.87,19.91,2.09,61.05,0.47,3.86,-6.14,4.14
Puno,altiplano_lacustre,Ilave,alfalfa,2022,7,Julio,0.0,8.42,16.07,1.49,0.09,62.41,20.2,2.82,63.87,0.43,10.81,0.49,6.42
Puno,puna_alta,Ayaviri,avena_forrajera,2022,7,Julio,0.0,5.29,17.1,-5.03,0.05,57.92,20.32,1.65,61.13,0.44,6.44,-4.07,4.7
Puno,altiplano_lacustre,Ilave,alfalfa,2022,8,Agosto,0.0,8.08,16.32,0.24,0.11,55.01,23.09,2.89,63.83,0.4,11.29,-1.94,5.5
Puno,puna_alta,Ayaviri,avena_forrajera,2022,8,Agosto,0.0,5.33,18.1,-7.77,0.05,49.14,21.32,1.86,61.08,0.41,7.3,-6.69,3.94
Puno,altiplano_lacustre,Ilave,alfalfa,2022,9,Septiembre,2.3283064365386963e-10,9.84,17.52,3.13,1.11,51.76,26.54,2.95,63.78,0.39,13.64,-1.31,5.82
Puno,puna_alta,Ayaviri,avena_forrajera,2022,9,Septiembre,0.0,6.63,19.43,-6.18,0.21,44.97,23.23,2.0,61.05,0.39,9.24,-6.87,3.91
Puno,altiplano_lacustre,Ilave,alfalfa,2022,10,Octubre,0.0,10.55,19.14,2.71,0.39,51.89,29.31,2.95,63.75,0.37,15.55,-0.88,6.09
Puno,puna_alta,Ayaviri,avena_forrajera,2022,10,Octubre,0.0,8.12,21.31,-6.98,0.27,36.46,25.49,2.09,61.0,0.37,11.78,-8.94,3.42
Puno,altiplano_lacustre,Ilave,alfalfa,2022,11,Noviembre,0.0,10.54,19.31,3.14,0.28,54.89,28.5,3.57,63.76,0.35,16.11,0.19,6.38
Puno,puna_alta,Ayaviri,avena_forrajera,2022,11,Noviembre,0.0,9.33,22.59,-5.87,0.28,40.94,25.59,2.46,60.99,0.35,13.24,-6.36,4.1
Puno,altiplano_lacustre,Ilave,alfalfa,2022,12,Diciembre,105999.80000000005,10.05,20.82,3.24,2.12,64.78,24.43,3.64,63.67,0.37,15.18,2.62,7.53
Puno,puna_alta,Ayaviri,avena_forrajera,2022,12,Diciembre,23068.0,7.98,21.26,-7.42,2.55,55.85,20.05,2.33,60.92,0.38,11.25,-2.68,5.53
Puno,altiplano_lacustre,Ilave,alfalfa,2023,1,Enero,39354.0,10.16,18.43,2.42,3.66,69.01,23.97,3.81,63.72,0.42,15.22,4.06,8.12
Puno,puna_alta,Ayaviri,avena_forrajera,2023,1,Enero,0.0,8.82,21.38,-3.66,3.12,60.84,20.72,2.11,60.95,0.42,11.69,-0.1,6.36
Puno,altiplano_lacustre,Ilave,alfalfa,2023,2,Febrero,106521.0,10.11,18.06,2.62,3.18,72.87,22.48,3.78,63.76,0.47,14.89,4.98,8.59
Puno,puna_alta,Ayaviri,avena_forrajera,2023,2,Febrero,0.0,7.77,20.22,-0.77,3.49,71.15,18.31,1.81,61.0,0.48,10.0,1.72,7.13
Puno,altiplano_lacustre,Ilave,alfalfa,2023,3,Marzo,483451.0,9.69,17.26,3.86,3.31,74.95,20.59,3.88,63.81,0.47,14.06,5.09,8.64
Puno,puna_alta,Ayaviri,avena_forrajera,2023,3,Marzo,221.0,7.58,19.54,-0.86,5.24,73.11,19.29,1.78,61.04,0.51,9.6,2.11,7.32
Puno,altiplano_lacustre,Ilave,alfalfa,2023,4,Abril,422070.95,10.08,17.11,3.58,1.18,67.03,23.22,3.0,63.81,0.49,13.73,3.49,7.83
Puno,puna_alta,Ayaviri,avena_forrajera,2023,4,Abril,186338.31,7.02,18.65,-4.97,2.12,69.16,20.86,1.45,61.07,0.57,8.56,0.44,6.55
Puno,altiplano_lacustre,Ilave,alfalfa,2023,5,Mayo,344278.82900000014,8.82,16.08,2.35,1.14,63.68,19.02,2.45,63.93,0.48,11.74,1.39,6.88
Puno,puna_alta,Ayaviri,avena_forrajera,2023,5,Mayo,910387.925,5.24,16.85,-7.09,0.66,66.27,18.01,1.49,61.19,0.54,6.25,-1.87,5.61
Puno,altiplano_lacustre,Ilave,alfalfa,2023,6,Junio,281166.0,8.17,14.89,1.37,0.14,51.25,20.88,2.25,63.92,0.45,9.86,-3.07,5.15
Puno,puna_alta,Ayaviri,avena_forrajera,2023,6,Junio,158513.06200000015,3.75,15.04,-6.62,0.13,51.95,21.29,1.65,61.18,0.5,3.93,-7.19,3.75
Puno,altiplano_lacustre,Ilave,alfalfa,2023,7,Julio,0.0,8.98,17.11,2.22,5.46,55.6,20.97,2.52,63.93,0.43,11.18,-1.06,5.86
Puno,puna_alta,Ayaviri,avena_forrajera,2023,7,Julio,0.0,4.53,16.96,-10.38,9.15,58.32,20.64,1.56,61.2,0.49,4.87,-4.91,4.45
Puno,altiplano_lacustre,Ilave,alfalfa,2023,8,Agosto,0.0,8.9,17.72,2.72,0.12,57.59,23.37,2.55,63.92,0.45,11.88,-0.52,6.11
Puno,puna_alta,Ayaviri,avena_forrajera,2023,8,Agosto,0.0,4.67,17.38,-6.26,0.11,59.02,21.81,1.47,61.18,0.55,5.64,-4.27,4.66
Puno,altiplano_lacustre,Ilave,alfalfa,2023,9,Septiembre,0.0,9.87,17.95,3.76,0.12,62.35,25.14,3.46,63.9,0.41,13.84,1.94,7.2
Puno,puna_alta,Ayaviri,avena_forrajera,2023,9,Septiembre,,6.9,18.78,-5.3,0.13,60.99,22.7,1.67,61.15,0.49,9.03,-1.68,5.7
Puno,altiplano_lacustre,Ilave,alfalfa,2023,10,Octubre,0.0,11.45,19.74,5.68,0.68,64.87,24.19,4.24,63.87,0.38,15.91,4.16,8.28
Puno,puna_alta,Ayaviri,avena_forrajera,2023,10,Octubre,0.0,9.42,22.19,-2.65,0.74,59.87,21.75,2.19,61.12,0.44,12.56,0.22,6.47
Puno,altiplano_lacustre,Ilave,alfalfa,2023,11,Noviembre,30242.908999999985,11.21,19.85,2.89,1.92,68.67,24.06,4.12,63.79,0.38,15.98,4.98,8.7
Puno,puna_alta,Ayaviri,avena_forrajera,2023,11,Noviembre,0.0,9.13,21.22,-0.08,1.86,59.58,20.0,2.23,61.05,0.42,12.47,0.26,6.46
Puno,altiplano_lacustre,Ilave,alfalfa,2023,12,Diciembre,,11.21,17.91,4.49,3.82,72.36,23.63,3.99,63.85,0.45,15.78,6.04,9.25
Puno,puna_alta,Ayaviri,avena_forrajera,2023,12,Diciembre,2.3283064365386963e-10,8.94,19.82,0.2,4.24,69.75,19.74,1.94,61.1,0.5,11.46,2.73,7.65
Puno,altiplano_lacustre,Ilave,alfalfa,2024,1,Enero,44752.0,11.22,18.86,3.22,2.95,72.22,23.82,4.0,63.9,0.45,15.83,5.91,9.16
Puno,puna_alta,Ayaviri,avena_forrajera,2024,1,Enero,0.0,9.23,20.29,-0.82,3.16,69.75,20.0,2.19,61.14,0.5,11.76,2.74,7.67
Puno,altiplano_lacustre,Ilave,alfalfa,2024,2,Febrero,153548.0,10.36,16.92,3.68,4.52,75.18,21.01,4.08,63.92,0.5,14.77,5.77,9.06
Puno,puna_alta,Ayaviri,avena_forrajera,2024,2,Febrero,0.0,8.35,19.76,-0.86,4.11,73.13,17.94,2.02,61.16,0.53,10.41,2.89,7.75
Puno,altiplano_lacustre,Ilave,alfalfa,2024,3,Marzo,577116.6190000001,10.45,18.12,5.18,3.47,75.98,21.06,3.84,63.94,0.54,14.33,6.07,9.25
Puno,puna_alta,Ayaviri,avena_forrajera,2024,3,Marzo,55307.830000000016,8.3,19.09,0.07,2.97,75.59,18.08,1.7,61.18,0.57,10.17,3.46,8.05
Puno,altiplano_lacustre,Ilave,alfalfa,2024,4,Abril,869645.5390000002,11.18,17.88,4.7,1.05,69.77,20.54,3.14,63.92,0.52,14.54,5.21,8.81
Puno,puna_alta,Ayaviri,avena_forrajera,2024,4,Abril,3046061.4170000004,8.55,19.23,-2.95,1.0,69.94,20.37,1.53,61.18,0.54,10.06,2.13,7.39
Puno,altiplano_lacustre,Ilave,alfalfa,2024,5,Mayo,493342.6490000002,10.17,17.2,3.13,0.94,58.61,20.57,2.4,63.93,0.5,12.59,1.13,6.97
Puno,puna_alta,Ayaviri,avena_forrajera,2024,5,Mayo,795727.3799999999,6.68,18.94,-6.55,0.65,62.67,19.33,1.63,61.21,0.51,7.64,-1.62,5.82
Puno,altiplano_lacustre,Ilave,alfalfa,2024,6,Junio,96710.99999999952,9.16,16.87,3.2,0.48,56.87,19.73,2.23,63.93,0.46,11.09,-0.11,6.19
Puno,puna_alta,Ayaviri,avena_forrajera,2024,6,Junio,,5.5,17.36,-5.64,0.43,56.37,19.09,1.57,61.2,0.47,6.06,-4.3,4.67
Puno,altiplano_lacustre,Ilave,alfalfa,2024,7,Julio,0.0,7.97,15.36,0.44,0.05,57.26,21.15,3.17,63.92,0.44,10.03,-1.34,5.71
Puno,puna_alta,Ayaviri,avena_forrajera,2024,7,Julio,0.0,4.82,16.86,-6.57,0.01,56.08,21.55,2.25,61.17,0.45,5.76,-5.23,4.35
Puno,altiplano_lacustre,Ilave,alfalfa,2024,8,Agosto,0.0,8.86,18.43,1.43,0.03,56.91,22.83,3.39,63.9,0.4,12.03,-0.64,6.05
Puno,puna_alta,Ayaviri,avena_forrajera,2024,8,Agosto,0.0,6.25,19.96,-6.12,0.01,54.23,22.2,2.29,61.15,0.41,8.31,-4.48,4.6
Puno,altiplano_lacustre,Ilave,alfalfa,2024,9,Septiembre,0.0,10.06,17.2,4.47,0.42,67.06,20.39,3.67,63.92,0.38,14.55,3.46,7.77
Puno,puna_alta,Ayaviri,avena_forrajera,2024,9,Septiembre,0.0,8.26,19.01,-2.7,0.54,56.99,20.32,1.87,61.16,0.39,11.41,-1.52,5.67
Puno,altiplano_lacustre,Ilave,alfalfa,2024,10,Octubre,0.0,10.91,18.46,4.87,1.12,63.85,25.08,3.82,63.89,0.37,15.52,3.29,7.85
Puno,puna_alta,Ayaviri,avena_forrajera,2024,10,Octubre,0.0,8.98,21.04,-3.41,0.66,53.1,21.59,2.27,61.13,0.38,12.48,-2.16,5.56
Puno,altiplano_lacustre,Ilave,alfalfa,2024,11,Noviembre,3402.0,11.14,18.49,2.71,2.13,68.5,24.32,3.94,63.77,0.38,16.15,4.85,8.63
Puno,puna_alta,Ayaviri,avena_forrajera,2024,11,Noviembre,0.0,9.48,20.58,-2.17,2.05,57.96,20.25,2.27,61.01,0.39,12.9,-0.09,6.39
Puno,altiplano_lacustre,Ilave,alfalfa,2024,12,Diciembre,24910.500000000466,11.15,19.35,3.42,0.72,67.54,25.93,3.51,63.78,0.39,16.04,4.74,8.49
Puno,puna_alta,Ayaviri,avena_forrajera,2024,12,Diciembre,0.0,9.59,21.15,-0.44,0.7,59.47,20.05,2.2,61.03,0.4,12.7,0.53,6.58
Puno,altiplano_lacustre,Ilave,alfalfa,2025,1,Enero,45146.0,9.85,17.35,3.37,4.88,72.3,19.69,3.9,63.78,0.44,14.64,4.5,8.39
Puno,puna_alta,Ayaviri,avena_forrajera,2025,1,Enero,0.0,8.61,21.47,-3.85,3.67,64.89,17.5,2.01,61.01,0.43,11.47,0.78,6.76
Puno,altiplano_lacustre,Ilave,alfalfa,2025,2,Febrero,162580.0,10.14,17.0,4.07,2.74,73.92,21.67,4.04,63.81,0.47,14.56,5.32,8.79
Puno,puna_alta,Ayaviri,avena_forrajera,2025,2,Febrero,0.0,8.04,18.79,0.12,2.61,70.31,18.32,2.2,61.04,0.46,10.27,1.8,7.17
Puno,altiplano_lacustre,Ilave,alfalfa,2025,3,Marzo,587358.1,9.73,15.87,2.49,6.07,78.8,19.42,3.69,63.85,0.55,13.77,5.99,9.18
Puno,puna_alta,Ayaviri,avena_forrajera,2025,3,Marzo,974.0,7.38,17.29,0.44,5.24,77.01,16.29,1.68,61.1,0.55,9.22,2.92,7.74
Puno,altiplano_lacustre,Ilave,alfalfa,2025,4,Abril,849396.0000000001,9.86,16.76,4.5,2.09,70.7,20.98,2.98,63.83,0.57,13.47,4.12,8.22
Puno,puna_alta,Ayaviri,avena_forrajera,2025,4,Abril,1663642.549,7.1,17.54,-3.85,1.92,71.88,18.09,1.53,61.1,0.56,8.66,1.38,7.0
Puno,altiplano_lacustre,Ilave,alfalfa,2025,5,Mayo,495402.8999999999,9.16,15.28,3.45,0.51,66.94,19.64,2.77,63.93,0.53,12.09,2.44,7.39
Puno,puna_alta,Ayaviri,avena_forrajera,2025,5,Mayo,1530942.4300000004,6.13,16.69,-4.2,0.6,70.29,18.35,1.45,61.19,0.52,7.45,-0.11,6.31
Puno,altiplano_lacustre,Ilave,alfalfa,2025,6,Junio,103998.7999999998,7.94,15.08,1.47,3.83,61.03,19.06,2.64,63.87,0.56,10.03,0.04,6.21
Puno,puna_alta,Ayaviri,avena_forrajera,2025,6,Junio,12144.830000000076,4.0,15.28,-5.36,3.38,70.68,18.43,2.08,61.14,0.54,4.7,-2.0,5.47
Puno,altiplano_lacustre,Ilave,alfalfa,2025,7,Julio,0.0,7.88,13.87,1.93,0.07,58.94,19.74,2.38,63.94,0.53,10.19,-0.6,5.89
Puno,puna_alta,Ayaviri,avena_forrajera,2025,7,Julio,0.0,3.97,14.65,-5.44,0.02,61.64,20.11,1.73,61.2,0.52,4.66,-4.26,4.61
Puno,altiplano_lacustre,Ilave,alfalfa,2025,8,Agosto,0.0,8.16,15.91,1.87,0.08,57.24,23.07,2.76,63.85,0.49,11.46,-0.98,5.82
Puno,puna_alta,Ayaviri,avena_forrajera,2025,8,Agosto,0.0,4.93,16.4,-5.94,0.01,58.79,21.61,2.06,61.11,0.47,6.67,-4.25,4.69
Puno,altiplano_lacustre,Ilave,alfalfa,2025,9,Septiembre,0.0,8.67,17.93,2.76,1.17,69.59,22.85,3.43,63.94,0.45,13.24,2.61,7.35
Puno,puna_alta,Ayaviri,avena_forrajera,2025,9,Septiembre,,6.58,19.33,-4.09,1.09,61.95,20.56,1.86,61.16,0.44,9.41,-1.79,5.59
Puno,altiplano_lacustre,Ilave,alfalfa,2025,10,Octubre,0.0,9.88,17.21,4.1,0.94,66.85,26.18,3.33,63.81,0.44,14.99,3.33,7.7
Puno,puna_alta,Ayaviri,avena_forrajera,2025,10,Octubre,0.0,7.13,19.06,-2.7,0.82,63.98,20.69,1.9,61.06,0.44,10.31,-0.5,6.08
Puno,altiplano_lacustre,Ilave,alfalfa,2025,11,Noviembre,3115.0,10.83,17.86,4.35,0.9,63.05,26.37,3.27,63.76,0.42,16.07,3.23,7.73
Puno,puna_alta,Ayaviri,avena_forrajera,2025,11,Noviembre,0.0,8.89,20.83,-1.96,0.56,51.97,22.67,1.94,61.02,0.41,12.32,-2.43,5.36
Puno,altiplano_lacustre,Ilave,alfalfa,2025,12,Diciembre,77148.70000000019,10.52,19.14,3.78,1.66,65.88,26.37,3.25,63.66,0.41,15.53,3.69,7.97
