region,anio,mes_num,mes_nombre,cultivo,produccion_acumulada
Junin,2025,2,Febrero,tangelo,7869.07
Junin,2025,3,Marzo,tangelo,14139.29
Junin,2025,4,Abril,tangelo,20519.59
Junin,2025,5,Mayo,tangelo,26269.59
Junin,2025,6,Junio,tangelo,31573.589999999997
Junin,2025,7,Julio,tangelo,34994.439999999995
Junin,2025,8,Agosto,tangelo,37256.28999999999
Junin,2025,9,Septiembre,tangelo,39173.09
Junin,2025,10,Octubre,tangelo,40438.149999999994
Junin,2025,11,Noviembre,tangelo,41814.58499999999
Junin,2025,12,Diciembre,tangelo,43611.66499999999
La Libertad,2020,1,Enero,tangelo,0.0
La Libertad,2020,2,Febrero,tangelo,0.0
La Libertad,2020,3,Marzo,tangelo,0.0
La Libertad,2020,4,Abril,tangelo,0.0
La Libertad,2020,5,Mayo,tangelo,0.0
La Libertad,2020,6,Junio,tangelo,0.0
La Libertad,2020,7,Julio,tangelo,0.0
La Libertad,2020,8,Agosto,tangelo,0.0
La Libertad,2020,9,Septiembre,tangelo,0.0
La Libertad,2020,10,Octubre,tangelo,0.0
La Libertad,2020,11,Noviembre,tangelo,0.0
La Libertad,2020,12,Diciembre,tangelo,
La Libertad,2021,1,Enero,tangelo,0.0
La Libertad,2021,2,Febrero,tangelo,0.0
La Libertad,2021,3,Marzo,tangelo,0.0
La Libertad,2021,4,Abril,tangelo,0.0
La Libertad,2021,5,Mayo,tangelo,
La Libertad,2021,6,Junio,tangelo,0.0
La Libertad,2021,7,Julio,tangelo,0.0
La Libertad,2021,8,Agosto,tangelo,0.0
La Libertad,2021,9,Septiembre,tangelo,0.0
La Libertad,2021,10,Octubre,tangelo,0.0
La Libertad,2021,11,Noviembre,tangelo,0.0
La Libertad,2021,12,Diciembre,tangelo,0.0
La Libertad,2022,1,Enero,tangelo,0.0
